"geo_code","indic_de","geo","time","values"
"DEA5","Crude rate of total population change","Arnsberg",2003,-3.7
"DEB1","Crude rate of total population change","Koblenz",2003,0.2
"DEB2","Crude rate of total population change","Trier",2003,0.1
"DEB3","Crude rate of total population change","Rheinhessen-Pfalz",2003,0.3
"DEC0","Crude rate of total population change","Saarland",2003,-3.4
"DED2","Crude rate of total population change","Dresden",2003,-5.2
"DEE0","Crude rate of total population change","Sachsen-Anhalt",2003,-10.2
"DEF0","Crude rate of total population change","Schleswig-Holstein",2003,2.4
"DEG0","Crude rate of total population change","Thüringen",2003,-7.9
"EE00","Crude rate of total population change","Eesti",2003,-6.5
"EL11","Crude rate of total population change","Anatoliki Makedonia, Thraki (NUTS 2010)",2003,4.1
"EL12","Crude rate of total population change","Kentriki Makedonia (NUTS 2010)",2003,4.9
"EL13","Crude rate of total population change","Dytiki Makedonia (NUTS 2010)",2003,-1.1
"EL14","Crude rate of total population change","Thessalia (NUTS 2010)",2003,-1.4
"EL21","Crude rate of total population change","Ipeiros (NUTS 2010)",2003,-0.1
"EL22","Crude rate of total population change","Ionia Nisia (NUTS 2010)",2003,-2.6
"EL23","Crude rate of total population change","Dytiki Ellada (NUTS 2010)",2003,-4.1
"EL24","Crude rate of total population change","Sterea Ellada (NUTS 2010)",2003,-4.1
"EL25","Crude rate of total population change","Peloponnisos (NUTS 2010)",2003,-4.6
"EL30","Crude rate of total population change","Attiki",2003,4.7
"EL41","Crude rate of total population change","Voreio Aigaio",2003,-1.1
"EL42","Crude rate of total population change","Notio Aigaio",2003,4.7
"EL43","Crude rate of total population change","Kriti",2003,5.5
"EL51","Crude rate of total population change","Anatoliki Makedonia, Thraki",2003,4.1
"EL52","Crude rate of total population change","Kentriki Makedonia",2003,4.9
"EL53","Crude rate of total population change","Dytiki Makedonia",2003,-1.1
"EL54","Crude rate of total population change","Ipeiros",2003,-0.1
"EL61","Crude rate of total population change","Thessalia",2003,-1.4
"EL62","Crude rate of total population change","Ionia Nisia",2003,-2.6
"EL63","Crude rate of total population change","Dytiki Ellada",2003,-4.1
"EL64","Crude rate of total population change","Sterea Ellada",2003,-4.1
"EL65","Crude rate of total population change","Peloponnisos",2003,-4.6
"ES11","Crude rate of total population change","Galicia",2003,2.4
"ES12","Crude rate of total population change","Principado de Asturias",2003,0.1
"ES13","Crude rate of total population change","Cantabria",2003,11.7
"ES21","Crude rate of total population change","País Vasco",2003,5
"ES22","Crude rate of total population change","Comunidad Foral de Navarra",2003,14.8
"ES23","Crude rate of total population change","La Rioja",2003,22.5
"ES24","Crude rate of total population change","Aragón",2003,9.9
"ES30","Crude rate of total population change","Comunidad de Madrid",2003,22.4
"ES41","Crude rate of total population change","Castilla y León",2003,3
"ES42","Crude rate of total population change","Castilla-la Mancha",2003,20
"ES43","Crude rate of total population change","Extremadura",2003,3.8
"ES51","Crude rate of total population change","Cataluña",2003,23.5
"ES52","Crude rate of total population change","Comunidad Valenciana",2003,27.4
"ES53","Crude rate of total population change","Illes Balears",2003,32.9
"ES61","Crude rate of total population change","Andalucía",2003,14
"ES62","Crude rate of total population change","Región de Murcia",2003,27.1
"ES63","Crude rate of total population change","Ciudad Autónoma de Ceuta (ES)",2003,6
"ES64","Crude rate of total population change","Ciudad Autónoma de Melilla (ES)",2003,-9.8
"ES70","Crude rate of total population change","Canarias (ES)",2003,27.3
"FI19","Crude rate of total population change","Länsi-Suomi",2003,2.8
"FI1B","Crude rate of total population change","Helsinki-Uusimaa",2003,7
"FI1C","Crude rate of total population change","Etelä-Suomi",2003,1.5
"FI1D","Crude rate of total population change","Pohjois- ja Itä-Suomi",2003,-1.5
"FI20","Crude rate of total population change","Åland",2003,3.4
"FR10","Crude rate of total population change","Île de France",2003,7.1
"FR21","Crude rate of total population change","Champagne-Ardenne",2003,-0.9
"FR22","Crude rate of total population change","Picardie",2003,2.3
"FR23","Crude rate of total population change","Haute-Normandie",2003,2.1
"FR24","Crude rate of total population change","Centre (FR)",2003,4
"FR25","Crude rate of total population change","Basse-Normandie",2003,3.1
"FR26","Crude rate of total population change","Bourgogne",2003,1
"FR30","Crude rate of total population change","Nord - Pas-de-Calais",2003,0.5
"FR41","Crude rate of total population change","Lorraine",2003,0.9
"FR42","Crude rate of total population change","Alsace",2003,6.5
"FR43","Crude rate of total population change","Franche-Comté",2003,3.9
"FR51","Crude rate of total population change","Pays de la Loire",2003,9.5
"FR52","Crude rate of total population change","Bretagne",2003,9.2
"FR53","Crude rate of total population change","Poitou-Charentes",2003,6.8
"FR61","Crude rate of total population change","Aquitaine",2003,10.1
"FR62","Crude rate of total population change","Midi-Pyrénées",2003,12.3
"FR63","Crude rate of total population change","Limousin",2003,3.5
"FR71","Crude rate of total population change","Rhône-Alpes",2003,9.2
"FR72","Crude rate of total population change","Auvergne",2003,2.8
"FR81","Crude rate of total population change","Languedoc-Roussillon",2003,14.5
"FR82","Crude rate of total population change","Provence-Alpes-Côte d'Azur",2003,9.4
"FR83","Crude rate of total population change","Corse",2003,17.6
"FR91","Crude rate of total population change","Guadeloupe (NUTS 2010)",2003,7.4
"FR92","Crude rate of total population change","Martinique (NUTS 2010)",2003,5.5
"FR93","Crude rate of total population change","Guyane (NUTS 2010)",2003,44.3
"FR94","Crude rate of total population change","Réunion (NUTS 2010)",2003,14.3
"HR03","Crude rate of total population change","Jadranska Hrvatska",2003,4.2
"HR04","Crude rate of total population change","Kontinentalna Hrvatska",2003,-1.9
"HU10","Crude rate of total population change","Közép-Magyarország",2003,1.8
"HU21","Crude rate of total population change","Közép-Dunántúl",2003,-0.6
"HU22","Crude rate of total population change","Nyugat-Dunántúl",2003,-1.1
"HU23","Crude rate of total population change","Dél-Dunántúl",2003,-5.9
"HU31","Crude rate of total population change","Észak-Magyarország",2003,-6.9
"HU32","Crude rate of total population change","Észak-Alföld",2003,-4.6
"HU33","Crude rate of total population change","Dél-Alföld",2003,-5
"IE01","Crude rate of total population change","Border, Midland and Western",2003,19.9
"IE02","Crude rate of total population change","Southern and Eastern",2003,14.8
"IS00","Crude rate of total population change","Ísland",2003,7.2
"ITC1","Crude rate of total population change","Piemonte",2003,8.3
"ITC2","Crude rate of total population change","Valle d'Aosta/Vallée d'Aoste",2003,9.8
"ITC3","Crude rate of total population change","Liguria",2003,2.1
"ITC4","Crude rate of total population change","Lombardia",2003,9.2
"ITF1","Crude rate of total population change","Abruzzo",2003,7
"ITF2","Crude rate of total population change","Molise",2003,-0.2
"ITF3","Crude rate of total population change","Campania",2003,3.7
"ITF4","Crude rate of total population change","Puglia",2003,1.2
"ITF5","Crude rate of total population change","Basilicata",2003,-1.6
"ITF6","Crude rate of total population change","Calabria",2003,-0.1
"ITG1","Crude rate of total population change","Sicilia",2003,1.2
"ITG2","Crude rate of total population change","Sardegna",2003,0.7
"ITH1","Crude rate of total population change","Provincia Autonoma di Bolzano/Bozen",2003,7.3
"ITH2","Crude rate of total population change","Provincia Autonoma di Trento",2003,12.5
"ITH3","Crude rate of total population change","Veneto",2003,12.4
"ITH4","Crude rate of total population change","Friuli-Venezia Giulia",2003,4.9
"ITH5","Crude rate of total population change","Emilia-Romagna",2003,10.4
"ITI1","Crude rate of total population change","Toscana",2003,7
"ITI2","Crude rate of total population change","Umbria",2003,12.3
"ITI3","Crude rate of total population change","Marche",2003,11
"ITI4","Crude rate of total population change","Lazio",2003,7
"LI00","Crude rate of total population change","Liechtenstein",2003,12.6
"LT00","Crude rate of total population change","Lietuva",2003,-9.5
"LU00","Crude rate of total population change","Luxembourg",2003,14.7
"LV00","Crude rate of total population change","Latvija",2003,-10
"ME00","Crude rate of total population change","Crna Gora",2003,2.8
"MK00","Crude rate of total population change","Poranesna jugoslovenska Republika Makedonija",2003,3.1
"MT00","Crude rate of total population change","Malta",2003,6.5
"NL11","Crude rate of total population change","Groningen",2003,2.4
"NL12","Crude rate of total population change","Friesland (NL)",2003,3.6
"NL13","Crude rate of total population change","Drenthe",2003,2.4
"NL21","Crude rate of total population change","Overijssel",2003,4.4
"NL22","Crude rate of total population change","Gelderland",2003,3.3
"NL23","Crude rate of total population change","Flevoland",2003,23.1
"NL31","Crude rate of total population change","Utrecht",2003,8.7
"NL32","Crude rate of total population change","Noord-Holland",2003,5.5
"NL33","Crude rate of total population change","Zuid-Holland",2003,3.5
"NL34","Crude rate of total population change","Zeeland",2003,1.8
"NL41","Crude rate of total population change","Noord-Brabant",2003,2.8
"NL42","Crude rate of total population change","Limburg (NL)",2003,-2.2
"NO01","Crude rate of total population change","Oslo og Akershus",2003,9.8
"NO02","Crude rate of total population change","Hedmark og Oppland",2003,0.4
"NO03","Crude rate of total population change","Sør-Østlandet",2003,4.6
"NO04","Crude rate of total population change","Agder og Rogaland",2003,7.6
"NO05","Crude rate of total population change","Vestlandet",2003,4.5
"NO06","Crude rate of total population change","Trøndelag",2003,6.1
"NO07","Crude rate of total population change","Nord-Norge",2003,0.4
"PL11","Crude rate of total population change","Lódzkie",2003,-4
"PL12","Crude rate of total population change","Mazowieckie",2003,1.4
"PL21","Crude rate of total population change","Malopolskie",2003,4.8
"PL22","Crude rate of total population change","Slaskie",2003,-3.5
"PL31","Crude rate of total population change","Lubelskie",2003,-2.7
"PL32","Crude rate of total population change","Podkarpackie",2003,-3.7
"PL33","Crude rate of total population change","Swietokrzyskie",2003,-3.3
"PL34","Crude rate of total population change","Podlaskie",2003,-2.1
"PL41","Crude rate of total population change","Wielkopolskie",2003,1.4
"PL42","Crude rate of total population change","Zachodniopomorskie",2003,-1
"PL43","Crude rate of total population change","Lubuskie",2003,0.6
"PL51","Crude rate of total population change","Dolnoslaskie",2003,-2.2
"PL52","Crude rate of total population change","Opolskie",2003,-5
"PL61","Crude rate of total population change","Kujawsko-Pomorskie",2003,-0.5
"PL62","Crude rate of total population change","Warminsko-Mazurskie",2003,0.3
"PL63","Crude rate of total population change","Pomorskie",2003,2.4
"PT11","Crude rate of total population change","Norte",2003,1.5
"PT15","Crude rate of total population change","Algarve",2003,13.6
"PT16","Crude rate of total population change","Centro (PT)",2003,-0.4
"PT17","Crude rate of total population change","Área Metropolitana de Lisboa",2003,6.2
"PT18","Crude rate of total population change","Alentejo",2003,-2.4
"PT20","Crude rate of total population change","Região Autónoma dos Açores (PT)",2003,2.5
"PT30","Crude rate of total population change","Região Autónoma da Madeira (PT)",2003,10.6
"RO11","Crude rate of total population change","Nord-Vest",2003,-2.6
"RO12","Crude rate of total population change","Centru",2003,-1.9
"RO21","Crude rate of total population change","Nord-Est",2003,-0.9
"RO22","Crude rate of total population change","Sud-Est",2003,-2.9
"RO31","Crude rate of total population change","Sud - Muntenia",2003,-5.5
"RO32","Crude rate of total population change","Bucuresti - Ilfov",2003,0
"RO41","Crude rate of total population change","Sud-Vest Oltenia",2003,-4.7
"RO42","Crude rate of total population change","Vest",2003,-4.4
"SE11","Crude rate of total population change","Stockholm",2003,5.6
"SE12","Crude rate of total population change","Östra Mellansverige",2003,4.3
"SE21","Crude rate of total population change","Småland med öarna",2003,2
"SE22","Crude rate of total population change","Sydsverige",2003,5.9
"SE23","Crude rate of total population change","Västsverige",2003,5.3
"SE31","Crude rate of total population change","Norra Mellansverige",2003,-0.1
"SE32","Crude rate of total population change","Mellersta Norrland",2003,-1.4
"SE33","Crude rate of total population change","Övre Norrland",2003,-0.1
"SI01","Crude rate of total population change","Vzhodna Slovenija (NUTS 2010)",2003,-0.7
